time,06-navstatus [adim],05-course [deg],04-speed [knots],03-mslhr [m],02-ellihr [m],01-lonhr [deg],00-lathr [deg]
2025-09-26 00:01:39.500,0.0,0.0,0.046,-54.3997,62.8497,-5.439974009,36.128776476
2025-09-26 00:01:40.000,0.0,0.0,0.046,-54.3997,62.8486,-5.439974064,36.128776549
2025-09-26 00:01:40.500,0.0,0.0,0.046,-54.3997,62.8473,-5.439974119,36.128776622
2025-09-26 00:01:41.000,0.0,0.0,0.046,-54.3997,62.8458,-5.439974176,36.128776695
2025-09-26 00:01:41.500,0.0,0.0,0.045,-54.3997,62.8442,-5.439974234,36.128776766
2025-09-26 00:01:42.000,0.0,0.0,0.045,-54.3997,62.8423,-5.439974292,36.128776837
2025-09-26 00:01:42.500,0.0,0.0,0.045,-54.3997,62.8403,-5.439974352,36.128776907
2025-09-26 00:01:43.000,0.0,0.0,0.045,-54.3997,62.8381,-5.439974412,36.128776976
2025-09-26 00:01:43.500,0.0,0.0,0.045,-54.3997,62.8357,-5.439974473,36.128777044
2025-09-26 00:01:44.000,0.0,0.0,0.045,-54.3997,62.833,-5.439974535,36.128777112
2025-09-26 00:01:44.500,0.0,0.0,0.044,-54.3997,62.8302,-5.439974597,36.128777178
2025-09-26 00:01:45.000,0.0,0.0,0.044,-54.3997,62.8272,-5.43997466,36.128777244
2025-09-26 00:01:45.500,0.0,0.0,0.044,-54.3997,62.8239,-5.439974724,36.128777308
2025-09-26 00:01:46.000,0.0,0.0,0.044,-54.3997,62.8205,-5.439974787,36.128777372
2025-09-26 00:01:46.500,0.0,0.0,0.044,-54.3997,62.8168,-5.439974851,36.128777435
2025-09-26 00:01:47.000,0.0,0.0,0.043,-54.3997,62.813,-5.439974915,36.128777496
2025-09-26 00:01:47.500,0.0,0.0,0.043,-54.3998,62.8089,-5.43997498,36.128777557
2025-09-26 00:01:48.000,0.0,0.0,0.043,-54.3998,62.8046,-5.439975044,36.128777616
2025-09-26 00:01:48.500,0.0,0.0,0.043,-54.3998,62.8002,-5.439975108,36.128777675
2025-09-26 00:01:49.000,0.0,0.0,0.043,-54.3998,62.7956,-5.439975172,36.128777732
2025-09-26 00:01:49.500,0.0,0.0,0.042,-54.3998,62.7908,-5.439975236,36.128777789
2025-09-26 00:01:50.000,0.0,0.0,0.042,-54.3998,62.7858,-5.4399753,36.128777844
2025-09-26 00:01:50.500,0.0,0.0,0.042,-54.3998,62.7806,-5.439975363,36.128777899
2025-09-26 00:01:51.000,0.0,0.0,0.042,-54.3998,62.7753,-5.439975426,36.128777952
2025-09-26 00:01:51.500,0.0,0.0,0.042,-54.3998,62.7699,-5.439975488,36.128778004
2025-09-26 00:01:52.000,0.0,0.0,0.041,-54.3998,62.7643,-5.439975549,36.128778056
2025-09-26 00:01:52.500,0.0,0.0,0.041,-54.3998,62.7586,-5.43997561,36.128778106
2025-09-26 00:01:53.000,0.0,0.0,0.041,-54.3998,62.7528,-5.439975671,36.128778156
2025-09-26 00:01:53.500,0.0,0.0,0.041,-54.3998,62.7469,-5.43997573,36.128778204
2025-09-26 00:01:54.000,0.0,0.0,0.041,-54.3998,62.7409,-5.439975789,36.128778252
2025-09-26 00:01:54.500,0.0,0.0,0.04,-54.3998,62.7348,-5.439975847,36.128778299
2025-09-26 00:01:55.000,0.0,0.0,0.04,-54.3998,62.7287,-5.439975903,36.128778344
2025-09-26 00:01:55.500,0.0,0.0,0.04,-54.3998,62.7225,-5.439975959,36.128778389
