time,06-navstatus [adim],04-speed [knots]
2025-08-24 15:34:10.000,2.0,25.923
2025-08-24 15:34:10.500,2.0,25.918
2025-08-24 15:34:11.000,2.0,25.913
2025-08-24 15:34:11.500,2.0,25.909
2025-08-24 15:34:12.000,2.0,25.904
2025-08-24 15:34:12.500,2.0,25.9
2025-08-24 15:34:13.000,2.0,25.895
2025-08-24 15:34:13.500,2.0,25.891
2025-08-24 15:34:14.000,2.0,25.887
2025-08-24 15:34:14.500,2.0,25.883
2025-08-24 15:34:15.000,2.0,25.879
2025-08-24 15:34:15.500,2.0,25.876
2025-08-24 15:34:16.000,2.0,25.873
2025-08-24 15:34:16.500,2.0,25.87
2025-08-24 15:34:17.000,2.0,25.867
2025-08-24 15:34:17.500,2.0,25.864
2025-08-24 15:34:18.000,2.0,25.862
2025-08-24 15:34:18.500,2.0,25.859
2025-08-24 15:34:19.000,2.0,25.858
2025-08-24 15:34:19.500,2.0,25.856
2025-08-24 15:34:20.000,2.0,25.854
2025-08-24 15:34:20.500,2.0,25.853
2025-08-24 15:34:21.000,2.0,25.852
2025-08-24 15:34:21.500,2.0,25.851
2025-08-24 15:34:22.000,2.0,25.851
2025-08-24 15:34:22.500,2.0,25.85
2025-08-24 15:34:23.000,2.0,25.85
2025-08-24 15:34:23.500,2.0,25.851
2025-08-24 15:34:24.000,2.0,25.851
2025-08-24 15:34:24.500,2.0,25.851
2025-08-24 15:34:25.000,2.0,25.852
2025-08-24 15:34:25.500,2.0,25.853
2025-08-24 15:34:26.000,2.0,25.855
2025-08-24 15:34:26.500,2.0,25.856
2025-08-24 15:34:27.000,2.0,25.858
2025-08-24 15:34:27.500,2.0,25.86
2025-08-24 15:34:28.000,2.0,25.862
2025-08-24 15:34:28.500,2.0,25.864
2025-08-24 15:34:29.000,2.0,25.866
2025-08-24 15:34:29.500,2.0,25.869
2025-08-24 15:34:30.000,2.0,25.871
2025-08-24 15:34:30.500,2.0,25.874
2025-08-24 15:34:31.000,2.0,25.877
2025-08-24 15:34:31.500,2.0,25.88
2025-08-24 15:34:32.000,2.0,25.883
2025-08-24 15:34:32.500,2.0,25.886
2025-08-24 15:34:33.000,2.0,25.889
2025-08-24 15:34:33.500,2.0,25.893
2025-08-24 15:34:34.000,2.0,25.896
2025-08-24 15:34:34.500,2.0,25.899
2025-08-24 15:34:35.000,2.0,25.903
2025-08-24 15:34:35.500,2.0,25.906
2025-08-24 15:34:36.000,2.0,25.909
2025-08-24 15:34:36.500,2.0,25.913
2025-08-24 15:34:37.000,2.0,25.916
2025-08-24 15:34:37.500,2.0,25.919
2025-08-24 15:34:38.000,2.0,25.922
2025-08-24 15:34:38.500,2.0,25.926
2025-08-24 15:34:39.000,2.0,25.929
2025-08-24 15:34:39.500,2.0,25.932
2025-08-24 15:34:40.000,2.0,25.935
2025-08-24 15:34:40.500,2.0,25.938
2025-08-24 15:34:41.000,2.0,25.94
2025-08-24 15:34:41.500,2.0,25.943
2025-08-24 15:34:42.000,2.0,25.946
2025-08-24 15:34:42.500,2.0,25.948
2025-08-24 15:34:43.000,2.0,25.951
2025-08-24 15:34:43.500,2.0,25.953
2025-08-24 15:34:44.000,2.0,25.955
2025-08-24 15:34:44.500,2.0,25.957
2025-08-24 15:34:45.000,2.0,25.959
2025-08-24 15:34:45.500,2.0,25.961
2025-08-24 15:34:46.000,2.0,25.963
2025-08-24 15:34:46.500,2.0,25.965
2025-08-24 15:34:47.000,2.0,25.966
2025-08-24 15:34:47.500,2.0,25.968
2025-08-24 15:34:48.000,2.0,25.969
2025-08-24 15:34:48.500,2.0,25.971
2025-08-24 15:34:49.000,2.0,25.972
2025-08-24 15:34:49.500,2.0,25.973
2025-08-24 15:34:50.000,2.0,25.974
2025-08-24 15:34:50.500,2.0,25.975
2025-08-24 15:34:51.000,2.0,25.976
2025-08-24 15:34:51.500,2.0,25.977
2025-08-24 15:34:52.000,2.0,25.978
2025-08-24 15:34:52.500,2.0,25.979
2025-08-24 15:34:53.000,2.0,25.979
2025-08-24 15:34:53.500,2.0,25.98
2025-08-24 15:34:54.000,2.0,25.98
2025-08-24 15:34:54.500,2.0,25.98
2025-08-24 15:34:55.000,2.0,25.981
2025-08-24 15:34:55.500,2.0,25.981
2025-08-24 15:34:56.000,2.0,25.981
2025-08-24 15:34:56.500,2.0,25.981
2025-08-24 15:34:57.000,2.0,25.981
2025-08-24 15:34:57.500,2.0,25.981
2025-08-24 15:34:58.000,2.0,25.98
2025-08-24 15:34:58.500,2.0,25.98
2025-08-24 15:34:59.000,2.0,25.979
2025-08-24 15:34:59.500,2.0,25.978
2025-08-24 15:35:00.000,2.0,25.978
2025-08-24 15:35:00.500,2.0,25.977
2025-08-24 15:35:01.000,2.0,25.976
2025-08-24 15:35:01.500,2.0,25.974
2025-08-24 15:35:02.000,2.0,25.973
2025-08-24 15:35:02.500,2.0,25.972
2025-08-24 15:35:03.000,2.0,25.97
2025-08-24 15:35:03.500,2.0,25.968
2025-08-24 15:35:04.000,2.0,25.967
2025-08-24 15:35:04.500,2.0,25.965
2025-08-24 15:35:05.000,2.0,25.963
2025-08-24 15:35:05.500,2.0,25.961
2025-08-24 15:35:06.000,2.0,25.959
2025-08-24 15:35:06.500,2.0,25.956
2025-08-24 15:35:07.000,2.0,25.954
2025-08-24 15:35:07.500,2.0,25.952
2025-08-24 15:35:08.000,2.0,25.949
2025-08-24 15:35:08.500,2.0,25.947
2025-08-24 15:35:09.000,2.0,25.945
2025-08-24 15:35:09.500,2.0,25.942
2025-08-24 15:35:10.000,2.0,25.94
2025-08-24 15:35:10.500,2.0,25.938
2025-08-24 15:35:11.000,2.0,25.936
2025-08-24 15:35:11.500,2.0,25.933
2025-08-24 15:35:12.000,2.0,25.931
2025-08-24 15:35:12.500,2.0,25.929
2025-08-24 15:35:13.000,2.0,25.927
2025-08-24 15:35:13.500,2.0,25.926
2025-08-24 15:35:14.000,2.0,25.924
2025-08-24 15:35:14.500,2.0,25.923
2025-08-24 15:35:15.000,2.0,25.921
2025-08-24 15:35:15.500,2.0,25.92
2025-08-24 15:35:16.000,2.0,25.919
2025-08-24 15:35:16.500,2.0,25.918
2025-08-24 15:35:17.000,2.0,25.918
2025-08-24 15:35:17.500,2.0,25.917
2025-08-24 15:35:18.000,2.0,25.917
2025-08-24 15:35:18.500,2.0,25.917
2025-08-24 15:35:19.000,2.0,25.917
2025-08-24 15:35:19.500,2.0,25.918
2025-08-24 15:35:20.000,2.0,25.919
2025-08-24 15:35:20.500,2.0,25.92
2025-08-24 15:35:21.000,2.0,25.921
2025-08-24 15:35:21.500,2.0,25.922
2025-08-24 15:35:22.000,2.0,25.924
2025-08-24 15:35:22.500,2.0,25.926
2025-08-24 15:35:23.000,2.0,25.928
2025-08-24 15:35:23.500,2.0,25.93
2025-08-24 15:35:24.000,2.0,25.933
2025-08-24 15:35:24.500,2.0,25.936
2025-08-24 15:35:25.000,2.0,25.939
2025-08-24 15:35:25.500,2.0,25.942
2025-08-24 15:35:26.000,2.0,25.945
2025-08-24 15:35:26.500,2.0,25.949
2025-08-24 15:35:27.000,2.0,25.953
2025-08-24 15:35:27.500,2.0,25.957
2025-08-24 15:35:28.000,2.0,25.961
2025-08-24 15:35:28.500,2.0,25.965
2025-08-24 15:35:29.000,2.0,25.969
2025-08-24 15:35:29.500,2.0,25.973
2025-08-24 15:35:30.000,2.0,25.978
2025-08-24 15:35:30.500,2.0,25.983
2025-08-24 15:35:31.000,2.0,25.987
2025-08-24 15:35:31.500,2.0,25.992
2025-08-24 15:35:32.000,2.0,25.997
2025-08-24 15:35:32.500,2.0,26.002
2025-08-24 15:35:33.000,2.0,26.007
2025-08-24 15:35:33.500,2.0,26.011
2025-08-24 15:35:34.000,2.0,26.016
2025-08-24 15:35:34.500,2.0,26.021
2025-08-24 15:35:35.000,2.0,26.026
2025-08-24 15:35:35.500,2.0,26.031
2025-08-24 15:35:36.000,2.0,26.036
2025-08-24 15:35:36.500,2.0,26.041
2025-08-24 15:35:37.000,2.0,26.046
2025-08-24 15:35:37.500,2.0,26.051
2025-08-24 15:35:38.000,2.0,26.056
2025-08-24 15:35:38.500,2.0,26.06
2025-08-24 15:35:39.000,2.0,26.065
2025-08-24 15:35:39.500,2.0,26.07
2025-08-24 15:35:40.000,2.0,26.074
2025-08-24 15:35:40.500,2.0,26.079
2025-08-24 15:35:41.000,2.0,26.083
2025-08-24 15:35:41.500,2.0,26.088
2025-08-24 15:35:42.000,2.0,26.092
2025-08-24 15:35:42.500,2.0,26.096
2025-08-24 15:35:43.000,2.0,26.1
2025-08-24 15:35:43.500,2.0,26.104
2025-08-24 15:35:44.000,2.0,26.108
2025-08-24 15:35:44.500,2.0,26.111
2025-08-24 15:35:45.000,2.0,26.115
2025-08-24 15:35:45.500,2.0,26.118
2025-08-24 15:35:46.000,2.0,26.122
2025-08-24 15:35:46.500,2.0,26.125
2025-08-24 15:35:47.000,2.0,26.128
2025-08-24 15:35:47.500,2.0,26.131
2025-08-24 15:35:48.000,2.0,26.134
2025-08-24 15:35:48.500,2.0,26.136
2025-08-24 15:35:49.000,2.0,26.139
2025-08-24 15:35:49.500,2.0,26.141
2025-08-24 15:35:50.000,2.0,26.144
2025-08-24 15:35:50.500,2.0,26.146
2025-08-24 15:35:51.000,2.0,26.148
2025-08-24 15:35:51.500,2.0,26.15
2025-08-24 15:35:52.000,2.0,26.152
2025-08-24 15:35:52.500,2.0,26.154
2025-08-24 15:35:53.000,2.0,26.155
2025-08-24 15:35:53.500,2.0,26.157
2025-08-24 15:35:54.000,2.0,26.158
2025-08-24 15:35:54.500,2.0,26.16
2025-08-24 15:35:55.000,2.0,26.161
2025-08-24 15:35:55.500,2.0,26.162
2025-08-24 15:35:56.000,2.0,26.163
2025-08-24 15:35:56.500,2.0,26.164
2025-08-24 15:35:57.000,2.0,26.165
2025-08-24 15:35:57.500,2.0,26.166
2025-08-24 15:35:58.000,2.0,26.167
2025-08-24 15:35:58.500,2.0,26.168
2025-08-24 15:35:59.000,2.0,26.169
2025-08-24 15:35:59.500,2.0,26.169
2025-08-24 15:36:00.000,2.0,26.17
2025-08-24 15:36:00.500,2.0,26.171
2025-08-24 15:36:01.000,2.0,26.172
2025-08-24 15:36:01.500,2.0,26.172
2025-08-24 15:36:02.000,2.0,26.173
2025-08-24 15:36:02.500,2.0,26.173
2025-08-24 15:36:03.000,2.0,26.174
2025-08-24 15:36:03.500,2.0,26.175
2025-08-24 15:36:04.000,2.0,26.175
2025-08-24 15:36:04.500,2.0,26.176
2025-08-24 15:36:05.000,2.0,26.177
2025-08-24 15:36:05.500,2.0,26.177
2025-08-24 15:36:06.000,2.0,26.178
2025-08-24 15:36:06.500,2.0,26.179
2025-08-24 15:36:07.000,2.0,26.179
2025-08-24 15:36:07.500,2.0,26.18
2025-08-24 15:36:08.000,2.0,26.181
2025-08-24 15:36:08.500,2.0,26.181
2025-08-24 15:36:09.000,2.0,26.182
2025-08-24 15:36:09.500,2.0,26.183
2025-08-24 15:36:10.000,2.0,26.183
2025-08-24 15:36:10.500,2.0,26.184
2025-08-24 15:36:11.000,2.0,26.185
2025-08-24 15:36:11.500,2.0,26.185
2025-08-24 15:36:12.000,2.0,26.186
2025-08-24 15:36:12.500,2.0,26.187
2025-08-24 15:36:13.000,2.0,26.187
2025-08-24 15:36:13.500,2.0,26.188
2025-08-24 15:36:14.000,2.0,26.189
2025-08-24 15:36:14.500,2.0,26.189
2025-08-24 15:36:15.000,2.0,26.19
2025-08-24 15:36:15.500,2.0,26.191
2025-08-24 15:36:16.000,2.0,26.191
2025-08-24 15:36:16.500,2.0,26.192
2025-08-24 15:36:17.000,2.0,26.192
2025-08-24 15:36:17.500,2.0,26.193
2025-08-24 15:36:18.000,2.0,26.193
2025-08-24 15:36:18.500,2.0,26.194
2025-08-24 15:36:19.000,2.0,26.194
2025-08-24 15:36:19.500,2.0,26.195
2025-08-24 15:36:20.000,2.0,26.195
2025-08-24 15:36:20.500,2.0,26.195
2025-08-24 15:36:21.000,2.0,26.196
2025-08-24 15:36:21.500,2.0,26.196
2025-08-24 15:36:22.000,2.0,26.196
2025-08-24 15:36:22.500,2.0,26.196
2025-08-24 15:36:23.000,2.0,26.196
2025-08-24 15:36:23.500,2.0,26.196
2025-08-24 15:36:24.000,2.0,26.196
2025-08-24 15:36:24.500,2.0,26.196
2025-08-24 15:36:25.000,2.0,26.196
2025-08-24 15:36:25.500,2.0,26.196
2025-08-24 15:36:26.000,2.0,26.196
2025-08-24 15:36:26.500,2.0,26.195
2025-08-24 15:36:27.000,2.0,26.195
2025-08-24 15:36:27.500,2.0,26.195
2025-08-24 15:36:28.000,2.0,26.194
2025-08-24 15:36:28.500,2.0,26.194
2025-08-24 15:36:29.000,2.0,26.193
2025-08-24 15:36:29.500,2.0,26.193
2025-08-24 15:36:30.000,2.0,26.192
2025-08-24 15:36:30.500,2.0,26.192
2025-08-24 15:36:31.000,2.0,26.191
2025-08-24 15:36:31.500,2.0,26.19
2025-08-24 15:36:32.000,2.0,26.19
2025-08-24 15:36:32.500,2.0,26.189
2025-08-24 15:36:33.000,2.0,26.188
2025-08-24 15:36:33.500,2.0,26.187
2025-08-24 15:36:34.000,2.0,26.186
2025-08-24 15:36:34.500,2.0,26.185
2025-08-24 15:36:35.000,2.0,26.184
2025-08-24 15:36:35.500,2.0,26.183
2025-08-24 15:36:36.000,2.0,26.182
2025-08-24 15:36:36.500,2.0,26.18
2025-08-24 15:36:37.000,2.0,26.179
2025-08-24 15:36:37.500,2.0,26.178
2025-08-24 15:36:38.000,2.0,26.176
2025-08-24 15:36:38.500,2.0,26.175
2025-08-24 15:36:39.000,2.0,26.174
2025-08-24 15:36:39.500,2.0,26.172
2025-08-24 15:36:40.000,2.0,26.171
2025-08-24 15:36:40.500,2.0,26.169
2025-08-24 15:36:41.000,2.0,26.168
2025-08-24 15:36:41.500,2.0,26.166
2025-08-24 15:36:42.000,2.0,26.164
2025-08-24 15:36:42.500,2.0,26.163
2025-08-24 15:36:43.000,2.0,26.161
2025-08-24 15:36:43.500,2.0,26.159
2025-08-24 15:36:44.000,2.0,26.157
2025-08-24 15:36:44.500,2.0,26.156
2025-08-24 15:36:45.000,2.0,26.154
2025-08-24 15:36:45.500,2.0,26.152
2025-08-24 15:36:46.000,2.0,26.15
2025-08-24 15:36:46.500,2.0,26.148
2025-08-24 15:36:47.000,2.0,26.147
2025-08-24 15:36:47.500,2.0,26.145
2025-08-24 15:36:48.000,2.0,26.143
2025-08-24 15:36:48.500,2.0,26.141
2025-08-24 15:36:49.000,2.0,26.139
2025-08-24 15:36:49.500,2.0,26.137
2025-08-24 15:36:50.000,2.0,26.135
2025-08-24 15:36:50.500,2.0,26.133
2025-08-24 15:36:51.000,2.0,26.132
2025-08-24 15:36:51.500,2.0,26.13
2025-08-24 15:36:52.000,2.0,26.128
2025-08-24 15:36:52.500,2.0,26.126
2025-08-24 15:36:53.000,2.0,26.124
2025-08-24 15:36:53.500,2.0,26.122
2025-08-24 15:36:54.000,2.0,26.119
2025-08-24 15:36:54.500,2.0,26.117
2025-08-24 15:36:55.000,2.0,26.115
2025-08-24 15:36:55.500,2.0,26.113
2025-08-24 15:36:56.000,2.0,26.111
2025-08-24 15:36:56.500,2.0,26.108
2025-08-24 15:36:57.000,2.0,26.106
2025-08-24 15:36:57.500,2.0,26.104
2025-08-24 15:36:58.000,2.0,26.101
2025-08-24 15:36:58.500,2.0,26.098
2025-08-24 15:36:59.000,2.0,26.096
2025-08-24 15:36:59.500,2.0,26.093
2025-08-24 15:37:00.000,2.0,26.09
2025-08-24 15:37:00.500,2.0,26.087
2025-08-24 15:37:01.000,2.0,26.084
2025-08-24 15:37:01.500,2.0,26.081
2025-08-24 15:37:02.000,2.0,26.077
2025-08-24 15:37:02.500,2.0,26.074
2025-08-24 15:37:03.000,2.0,26.07
2025-08-24 15:37:03.500,2.0,26.066
2025-08-24 15:37:04.000,2.0,26.062
2025-08-24 15:37:04.500,2.0,26.057
2025-08-24 15:37:05.000,2.0,26.053
2025-08-24 15:37:05.500,2.0,26.048
2025-08-24 15:37:06.000,2.0,26.043
2025-08-24 15:37:06.500,2.0,26.037
2025-08-24 15:37:07.000,2.0,26.032
2025-08-24 15:37:07.500,2.0,26.026
2025-08-24 15:37:08.000,2.0,26.02
2025-08-24 15:37:08.500,2.0,26.013
2025-08-24 15:37:09.000,2.0,26.006
2025-08-24 15:37:09.500,2.0,25.999
2025-08-24 15:37:10.000,2.0,25.992
2025-08-24 15:37:10.500,2.0,25.985
2025-08-24 15:37:11.000,2.0,25.977
2025-08-24 15:37:11.500,2.0,25.969
2025-08-24 15:37:12.000,2.0,25.961
2025-08-24 15:37:12.500,2.0,25.952
2025-08-24 15:37:13.000,2.0,25.943
2025-08-24 15:37:13.500,2.0,25.934
2025-08-24 15:37:14.000,2.0,25.925
2025-08-24 15:37:14.500,2.0,25.916
2025-08-24 15:37:15.000,2.0,25.906
2025-08-24 15:37:15.500,2.0,25.896
2025-08-24 15:37:16.000,2.0,25.886
2025-08-24 15:37:16.500,2.0,25.876
2025-08-24 15:37:17.000,2.0,25.866
2025-08-24 15:37:17.500,2.0,25.855
2025-08-24 15:37:18.000,2.0,25.845
2025-08-24 15:37:18.500,2.0,25.834
2025-08-24 15:37:19.000,2.0,25.823
2025-08-24 15:37:19.500,2.0,25.813
2025-08-24 15:37:20.000,2.0,25.802
2025-08-24 15:37:20.500,2.0,25.791
2025-08-24 15:37:21.000,2.0,25.781
2025-08-24 15:37:21.500,2.0,25.77
2025-08-24 15:37:22.000,2.0,25.759
2025-08-24 15:37:22.500,2.0,25.749
2025-08-24 15:37:23.000,2.0,25.739
2025-08-24 15:37:23.500,2.0,25.728
2025-08-24 15:37:24.000,2.0,25.719
2025-08-24 15:37:24.500,2.0,25.709
2025-08-24 15:37:25.000,2.0,25.699
2025-08-24 15:37:25.500,2.0,25.69
2025-08-24 15:37:26.000,2.0,25.681
2025-08-24 15:37:26.500,2.0,25.672
2025-08-24 15:37:27.000,2.0,25.663
2025-08-24 15:37:27.500,2.0,25.655
2025-08-24 15:37:28.000,2.0,25.647
2025-08-24 15:37:28.500,2.0,25.64
2025-08-24 15:37:29.000,2.0,25.633
2025-08-24 15:37:29.500,2.0,25.626
2025-08-24 15:37:30.000,2.0,25.62
2025-08-24 15:37:30.500,2.0,25.613
2025-08-24 15:37:31.000,2.0,25.608
2025-08-24 15:37:31.500,2.0,25.602
2025-08-24 15:37:32.000,2.0,25.598
2025-08-24 15:37:32.500,2.0,25.593
2025-08-24 15:37:33.000,2.0,25.589
2025-08-24 15:37:33.500,2.0,25.585
2025-08-24 15:37:34.000,2.0,25.582
2025-08-24 15:37:34.500,2.0,25.579
2025-08-24 15:37:35.000,2.0,25.576
2025-08-24 15:37:35.500,2.0,25.574
2025-08-24 15:37:36.000,2.0,25.572
2025-08-24 15:37:36.500,2.0,25.57
2025-08-24 15:37:37.000,2.0,25.569
2025-08-24 15:37:37.500,2.0,25.568
2025-08-24 15:37:38.000,2.0,25.568
2025-08-24 15:37:38.500,2.0,25.568
2025-08-24 15:37:39.000,2.0,25.568
2025-08-24 15:37:39.500,2.0,25.569
2025-08-24 15:37:40.000,2.0,25.57
2025-08-24 15:37:40.500,2.0,25.571
2025-08-24 15:37:41.000,2.0,25.573
2025-08-24 15:37:41.500,2.0,25.575
2025-08-24 15:37:42.000,2.0,25.577
2025-08-24 15:37:42.500,2.0,25.579
2025-08-24 15:37:43.000,2.0,25.582
2025-08-24 15:37:43.500,2.0,25.585
2025-08-24 15:37:44.000,2.0,25.589
2025-08-24 15:37:44.500,2.0,25.593
2025-08-24 15:37:45.000,2.0,25.597
2025-08-24 15:37:45.500,2.0,25.601
2025-08-24 15:37:46.000,2.0,25.605
2025-08-24 15:37:46.500,2.0,25.61
2025-08-24 15:37:47.000,2.0,25.615
2025-08-24 15:37:47.500,2.0,25.62
2025-08-24 15:37:48.000,2.0,25.626
2025-08-24 15:37:48.500,2.0,25.631
2025-08-24 15:37:49.000,2.0,25.637
2025-08-24 15:37:49.500,2.0,25.643
2025-08-24 15:37:50.000,2.0,25.65
2025-08-24 15:37:50.500,2.0,25.656
2025-08-24 15:37:51.000,2.0,25.662
2025-08-24 15:37:51.500,2.0,25.669
2025-08-24 15:37:52.000,2.0,25.676
2025-08-24 15:37:52.500,2.0,25.683
2025-08-24 15:37:53.000,2.0,25.69
2025-08-24 15:37:53.500,2.0,25.697
2025-08-24 15:37:54.000,2.0,25.704
2025-08-24 15:37:54.500,2.0,25.712
2025-08-24 15:37:55.000,2.0,25.719
2025-08-24 15:37:55.500,2.0,25.726
2025-08-24 15:37:56.000,2.0,25.734
2025-08-24 15:37:56.500,2.0,25.741
2025-08-24 15:37:57.000,2.0,25.749
2025-08-24 15:37:57.500,2.0,25.756
2025-08-24 15:37:58.000,2.0,25.764
2025-08-24 15:37:58.500,2.0,25.772
2025-08-24 15:37:59.000,2.0,25.779
2025-08-24 15:37:59.500,2.0,25.787
2025-08-24 15:38:00.000,2.0,25.794
2025-08-24 15:38:00.500,2.0,25.802
2025-08-24 15:38:01.000,2.0,25.81
2025-08-24 15:38:01.500,2.0,25.817
2025-08-24 15:38:02.000,2.0,25.825
2025-08-24 15:38:02.500,2.0,25.833
2025-08-24 15:38:03.000,2.0,25.84
2025-08-24 15:38:03.500,2.0,25.848
2025-08-24 15:38:04.000,2.0,25.856
2025-08-24 15:38:04.500,2.0,25.864
2025-08-24 15:38:05.000,2.0,25.871
2025-08-24 15:38:05.500,2.0,25.879
2025-08-24 15:38:06.000,2.0,25.887
2025-08-24 15:38:06.500,2.0,25.895
2025-08-24 15:38:07.000,2.0,25.903
2025-08-24 15:38:07.500,2.0,25.91
2025-08-24 15:38:08.000,2.0,25.918
2025-08-24 15:38:08.500,2.0,25.926
2025-08-24 15:38:09.000,2.0,25.934
2025-08-24 15:38:09.500,2.0,25.942
2025-08-24 15:38:10.000,2.0,25.95
2025-08-24 15:38:10.500,2.0,25.958
2025-08-24 15:38:11.000,2.0,25.966
2025-08-24 15:38:11.500,2.0,25.974
2025-08-24 15:38:12.000,2.0,25.983
2025-08-24 15:38:12.500,2.0,25.991
2025-08-24 15:38:13.000,2.0,25.999
2025-08-24 15:38:13.500,2.0,26.007
2025-08-24 15:38:14.000,2.0,26.015
2025-08-24 15:38:14.500,2.0,26.024
2025-08-24 15:38:15.000,2.0,26.032
2025-08-24 15:38:15.500,2.0,26.04
2025-08-24 15:38:16.000,2.0,26.049
2025-08-24 15:38:16.500,2.0,26.057
2025-08-24 15:38:17.000,2.0,26.066
2025-08-24 15:38:17.500,2.0,26.074
2025-08-24 15:38:18.000,2.0,26.083
2025-08-24 15:38:18.500,2.0,26.091
2025-08-24 15:38:19.000,2.0,26.099
2025-08-24 15:38:19.500,2.0,26.108
2025-08-24 15:38:20.000,2.0,26.116
2025-08-24 15:38:20.500,2.0,26.125
2025-08-24 15:38:21.000,2.0,26.133
2025-08-24 15:38:21.500,2.0,26.141
2025-08-24 15:38:22.000,2.0,26.15
2025-08-24 15:38:22.500,2.0,26.158
2025-08-24 15:38:23.000,2.0,26.166
2025-08-24 15:38:23.500,2.0,26.174
2025-08-24 15:38:24.000,2.0,26.182
2025-08-24 15:38:24.500,2.0,26.19
2025-08-24 15:38:25.000,2.0,26.198
2025-08-24 15:38:25.500,2.0,26.206
2025-08-24 15:38:26.000,2.0,26.214
2025-08-24 15:38:26.500,2.0,26.222
2025-08-24 15:38:27.000,2.0,26.229
2025-08-24 15:38:27.500,2.0,26.236
2025-08-24 15:38:28.000,2.0,26.244
2025-08-24 15:38:28.500,2.0,26.251
2025-08-24 15:38:29.000,2.0,26.258
2025-08-24 15:38:29.500,2.0,26.265
2025-08-24 15:38:30.000,2.0,26.271
2025-08-24 15:38:30.500,2.0,26.278
2025-08-24 15:38:31.000,2.0,26.284
2025-08-24 15:38:31.500,2.0,26.291
2025-08-24 15:38:32.000,2.0,26.297
2025-08-24 15:38:32.500,2.0,26.303
2025-08-24 15:38:33.000,2.0,26.308
2025-08-24 15:38:33.500,2.0,26.314
2025-08-24 15:38:34.000,2.0,26.32
2025-08-24 15:38:34.500,2.0,26.325
2025-08-24 15:38:35.000,2.0,26.33
2025-08-24 15:38:35.500,2.0,26.335
2025-08-24 15:38:36.000,2.0,26.34
2025-08-24 15:38:36.500,2.0,26.344
2025-08-24 15:38:37.000,2.0,26.349
2025-08-24 15:38:37.500,2.0,26.353
2025-08-24 15:38:38.000,2.0,26.357
2025-08-24 15:38:38.500,2.0,26.361
2025-08-24 15:38:39.000,2.0,26.365
2025-08-24 15:38:39.500,2.0,26.369
2025-08-24 15:38:40.000,2.0,26.372
2025-08-24 15:38:40.500,2.0,26.376
2025-08-24 15:38:41.000,2.0,26.379
2025-08-24 15:38:41.500,2.0,26.383
2025-08-24 15:38:42.000,2.0,26.386
2025-08-24 15:38:42.500,2.0,26.389
2025-08-24 15:38:43.000,2.0,26.392
2025-08-24 15:38:43.500,2.0,26.395
2025-08-24 15:38:44.000,2.0,26.398
2025-08-24 15:38:44.500,2.0,26.401
2025-08-24 15:38:45.000,2.0,26.404
2025-08-24 15:38:45.500,2.0,26.407
2025-08-24 15:38:46.000,2.0,26.41
2025-08-24 15:38:46.500,2.0,26.413
2025-08-24 15:38:47.000,2.0,26.416
2025-08-24 15:38:47.500,2.0,26.418
2025-08-24 15:38:48.000,2.0,26.421
2025-08-24 15:38:48.500,2.0,26.425
2025-08-24 15:38:49.000,2.0,26.428
2025-08-24 15:38:49.500,2.0,26.431
2025-08-24 15:38:50.000,2.0,26.434
2025-08-24 15:38:50.500,2.0,26.437
2025-08-24 15:38:51.000,2.0,26.441
2025-08-24 15:38:51.500,2.0,26.444
2025-08-24 15:38:52.000,2.0,26.448
2025-08-24 15:38:52.500,2.0,26.452
2025-08-24 15:38:53.000,2.0,26.455
2025-08-24 15:38:53.500,2.0,26.459
2025-08-24 15:38:54.000,2.0,26.463
2025-08-24 15:38:54.500,2.0,26.467
2025-08-24 15:38:55.000,2.0,26.471
2025-08-24 15:38:55.500,2.0,26.476
2025-08-24 15:38:56.000,2.0,26.48
2025-08-24 15:38:56.500,2.0,26.485
2025-08-24 15:38:57.000,2.0,26.489
2025-08-24 15:38:57.500,2.0,26.494
2025-08-24 15:38:58.000,2.0,26.499
2025-08-24 15:38:58.500,2.0,26.504
2025-08-24 15:38:59.000,2.0,26.509
2025-08-24 15:38:59.500,2.0,26.514
2025-08-24 15:39:00.000,2.0,26.52
2025-08-24 15:39:00.500,2.0,26.525
2025-08-24 15:39:01.000,2.0,26.531
2025-08-24 15:39:01.500,2.0,26.537
2025-08-24 15:39:02.000,2.0,26.542
2025-08-24 15:39:02.500,2.0,26.548
2025-08-24 15:39:03.000,2.0,26.554
2025-08-24 15:39:03.500,2.0,26.561
2025-08-24 15:39:04.000,2.0,26.567
2025-08-24 15:39:04.500,2.0,26.573
2025-08-24 15:39:05.000,2.0,26.58
2025-08-24 15:39:05.500,2.0,26.586
2025-08-24 15:39:06.000,2.0,26.593
2025-08-24 15:39:06.500,2.0,26.599
2025-08-24 15:39:07.000,2.0,26.606
2025-08-24 15:39:07.500,2.0,26.613
2025-08-24 15:39:08.000,2.0,26.62
2025-08-24 15:39:08.500,2.0,26.627
2025-08-24 15:39:09.000,2.0,26.634
2025-08-24 15:39:09.500,2.0,26.64
2025-08-24 15:39:10.000,2.0,26.647
2025-08-24 15:39:10.500,2.0,26.654
2025-08-24 15:39:11.000,2.0,26.661
2025-08-24 15:39:11.500,2.0,26.669
2025-08-24 15:39:12.000,2.0,26.676
2025-08-24 15:39:12.500,2.0,26.683
2025-08-24 15:39:13.000,2.0,26.69
